Open,High,Low,Close,Volume,Support,Resistance,SMA7,SMA9,SMA12,SMA21,SMA24,SMA26,SMA50,Daily Change,WMA9,WMA12,EMA7,EMA9,EMA12,EMA21,EMA26,MACD,MACD Signal,RSI,Bollinger Bands Upper,Bollinger Bands Lower,Bollinger Bands Middle,Target Close
0.0002377421,0.00023583621,0.00023678051,0.0002354536,0.0021549952,0.00024106422,0.00025098678,0.0002454588,0.00024251996,0.00023366991,0.00021669322,0.00021885552,0.00021823721,0.0002470378,0.59765905,0.00024088046,0.00023853299,0.00023528743,0.00023355133,0.00023082414,0.00022718849,0.00022768401,0.46942627,0.45610845,0.38270837,0.00023808533,0.00020785363,0.00021572583,0.08355325
0.00023119933,0.00022934588,0.00023239614,0.00023109379,0.004590683,0.00023660054,0.00024665968,0.00023918097,0.00024007291,0.00023532574,0.00021499778,0.0002178329,0.00021858087,0.00024427788,0.59753865,0.00023614404,0.00023570852,0.00023160492,0.00023054382,0.00022853183,0.00022564817,0.00022621496,0.46941447,0.45611396,0.365344,0.00023561945,0.00020730156,0.00021416994,0.09087519
0.00026609877,0.00026612898,0.00026966847,0.00026815725,0.004231517,0.00023660054,0.00024233245,0.0002385532,0.00024129688,0.00023845377,0.00021531583,0.00021773991,0.00021935425,0.00024206091,0.7125073,0.00023936723,0.00023839215,0.00023819941,0.00023564005,0.00023238477,0.00022770627,0.00022769082,0.46944797,0.45612586,0.52495956,0.00023690697,0.00020683756,0.0002146147,0.09130587
0.0002682798,0.00026829256,0.0002718608,0.0002703373,0.0022213955,0.00023660054,0.00024449604,0.00023949535,0.00024080747,0.00023955796,0.00021584578,0.00021764696,0.00021995582,0.00023975347,0.61509764,0.00024278565,0.00024093452,0.00024369561,0.0002401583,0.00023598562,0.00022978045,0.00022922354,0.46947718,0.4561419,0.5328014,0.00023903385,0.00020615988,0.00021539282,0.08958246
0.00026173296,0.0002596347,0.0002630878,0.00026161346,0.0030725282,0.00023660054,0.00024449604,0.00024043692,0.00023958347,0.00024029386,0.00021616365,0.00021746087,0.00021961202,0.0002373102,0.5873479,0.0002445432,0.00024195111,0.00024561555,0.00024200707,0.00023766907,0.00023085193,0.000229975,0.46949035,0.45615765,0.492801,0.00024130843,0.00020805317,0.00021750436,0.08872117
0.00025737117,0.00025530788,0.00025870343,0.00025725365,0.0014396816,0.00023660054,0.00024449604,0.00024294788,0.00023884936,0.00024029386,0.00021796492,0.00021727492,0.00021901047,0.00023495745,0.59823036,0.00024566607,0.0002421769,0.00024595484,0.00024260358,0.00023841215,0.0002314192,0.00023033723,0.46949574,0.45617145,0.47302514,0.00024143343,0.00021383281,0.00022039408,0.09302851
0.00027700374,0.00027911004,0.0002806299,0.00027905725,0.0029578365,0.00023660054,0.00025531382,0.000248598,0.00024154155,0.00024066184,0.0002217797,0.00021811177,0.00021952593,0.00023314772,0.6665799,0.00025133067,0.00024579247,0.0002517135,0.0002474942,0.0002424485,0.00023396884,0.0002323394,0.46952456,0.45618892,0.5579479,0.00024111902,0.00022394785,0.00022517331,0.09475115
0.00028572767,0.00028560054,0.000289399,0.00028777722,0.0016841559,0.00023660054,0.0002618045,0.00025613134,0.00024692557,0.00024194972,0.00022676006,0.00021950646,0.00022055705,0.00023188083,0.63128877,0.00025821582,0.0002507073,0.00025823375,0.00025317178,0.0002472267,0.00023709986,0.00023485918,0.4695566,0.45621005,0.5879415,0.00024323848,0.00023078306,0.00022961912,0.09604313
0.00029227062,0.00029209105,0.0002959759,0.0002943172,0.0045091915,0.0002633838,0.00026829512,0.00026523403,0.00025304372,0.00024452576,0.00023131653,0.00022266746,0.00022193188,0.0002311569,0.625552,0.00026534504,0.00025644113,0.0002647749,0.0002590376,0.00025229188,0.00024055611,0.0002376915,0.46958834,0.45623404,0.60989416,0.00024385042,0.00024036421,0.00023462059,0.09604313
0.00029227062,0.00029209105,0.0002959759,0.0002943172,0.0021640498,0.0002633838,0.00026829512,0.00026900042,0.00025965122,0.00024783774,0.00023608496,0.00022666533,0.00022347852,0.00023102116,0.60952854,0.00027125346,0.00026177958,0.0002696808,0.0002637303,0.00025657786,0.0002436979,0.00024031333,0.4696121,0.45625854,0.60989416,0.00024533825,0.0002474183,0.00023884393,0.09604313
